step,time,true_x,noe_x,rmse,comm_norm,entropy,coherence,rank
467,2.34,-10.233574576115716,-21.45390452011047,80.30801461519148,331.01759237281885,1.0300958080528468,0.03458995179740062,3
468,2.345,-10.268613047867172,-25.65445947349196,88.0237625291727,395.05025869655555,1.0301612118997139,0.033327350108257235,3
469,2.35,-10.29663924297261,-22.917417561113826,83.7847801474439,447.98174479553074,1.030144429679499,0.03194013847600566,3
470,2.355,-10.317475412616979,-12.37665322101073,68.56262699542908,422.8256495358152,1.0300624119403432,0.03087476588965168,3
471,2.36,-10.330973930597663,-4.005948503587945,54.06726754121785,336.006694928613,1.029985217478281,0.030246165531114994,3
472,2.365,-10.33701907588228,-3.24488229212038,39.52357961749447,254.83735565297428,1.0299367258518228,0.02996446842512928,3
473,2.37,-10.335528545116647,-6.567419001148593,28.597250783491287,189.92739107775301,1.0299010716150618,0.029875494136792222,3
474,2.375,-10.32645466582589,-10.265012368300315,22.477916560280203,146.69446997743225,1.029870172946924,0.029872050369790966,3
475,2.38,-10.309785285713861,-13.44329918437306,21.920312092646288,127.60308739496381,1.029841242403445,0.029910007504402796,3
476,2.3850000000000002,-10.28554431884688,-16.351675032758695,23.31729660421301,124.10830439152728,1.0298115788654725,0.02996142342622375,3
477,2.39,-10.25379193547028,-19.369996979566203,25.98212461978581,128.82891471473874,1.0297800202940688,0.030007372628361246,3
478,2.395,-10.214624388588819,-22.768249775699065,29.53593469865197,138.74104844342776,1.0297462679598872,0.030037587524761045,3
479,2.4,-10.168173477064984,-26.679217882298214,33.67253715380474,153.0304824628081,1.0297109213355204,0.03004725488975836,3
480,2.4050000000000002,-10.114605651661968,-31.10347876994238,38.0543630339484,171.34715542435563,1.029676748606618,0.030035803855785487,3
481,2.41,-10.054120776986862,-35.92527536315229,42.27883698422657,192.81930631449038,1.0296504988714346,0.03000833825638596,3
482,2.415,-9.986950568486412,-40.955057245635984,45.91472894453651,215.5347585887705,1.0296434418710936,0.029976895758387332,3
483,2.42,-9.913356729337082,-45.9925155119696,48.587694581885614,236.7020008392016,1.0296677263633265,0.029955896796758252,3
484,2.4250000000000003,-9.833628817098598,-50.846742294824175,50.04456331872024,253.74654785884317,1.0297276901808288,0.029951045498856507,3
485,2.43,-9.748081874237148,-55.228239841917386,50.13156106498494,265.80757843440824,1.0298113133743814,0.029952649173416446,3
486,2.435,-9.657053859973399,-58.5423380195832,48.75927137363402,274.1082657373234,1.0298919058631866,0.029948551091285518,3
487,2.44,-9.560902923307973,-59.877376348840926,46.06651004423253,279.9670857442756,1.0299451876062187,0.029951151300665044,3
488,2.445,-9.460004558494179,-58.582378580337846,42.76963240920438,281.8380404603685,1.0299681714914484,0.02999823347653748,3
489,2.45,-9.354748684670474,-55.13521020961609,40.10986853535798,276.0739384570691,1.0299753859366454,0.030111106219856736,3
490,2.455,-9.24553669087114,-51.099011342472636,39.06276195376345,262.87671458123026,1.0299791125374904,0.030274327788982314,3
491,2.46,-9.132778486269755,-47.97495834220991,39.73568941367025,249.087516076661,1.0299831897334955,0.030463131846996686,3
492,2.465,-9.016889593366756,-46.385107579815426,41.65278228711521,242.24303027035467,1.029988599738585,0.030661562536791025,3
493,2.47,-8.898288319019036,-46.1929206159068,44.25597596534167,244.72256970919912,1.0299959652824273,0.03085668892718026,3
494,2.475,-8.777393034848476,-46.8974013520921,47.036060832600526,254.97016254810745,1.0300039607323623,0.03103036587637044,3
495,2.48,-8.654619594786677,-47.84978648179947,49.44228983032735,270.57615963473404,1.030007260757352,0.0311568730441931,3
496,2.485,-8.530378913446196,-48.348515654254356,50.8603644233336,288.6646537980931,1.029996780199295,0.031206963822531138,3
497,2.49,-8.405074724781574,-47.764717751488774,50.77009794554986,305.0018722776698,1.0299643983894393,0.031159254099120768,3
498,2.495,-8.279101536236249,-45.71859041104283,49.007553347884475,314.3395240283433,1.0299102369655446,0.031014625005626337,3
499,2.5,-8.152842789372716,-42.18897861979628,45.93037508019759,312.7059816326121,1.0298445410500425,0.030800282450268335,3
500,2.505,-8.026669233947679,-37.45136043354034,42.33772579278798,299.8614127325321,1.029780512247723,0.03055560669398622,3
501,2.5100000000000002,-7.900937518600938,-31.888685305494654,39.22517758418312,279.5705330581616,1.0297261617920528,0.030311379309099454,3
502,2.515,-7.775988997839353,-25.81203058657873,37.59327915982305,257.9500659098559,1.0296829004297476,0.030079066776826605,3
503,2.52,-7.652148751862327,-19.392314655325535,38.431123698453405,242.0682827529754,1.0296490030040482,0.029852232875596612,3
504,2.525,-7.529724813023938,-12.776367259394078,42.821627490189705,239.4194556463342,1.0296232426432756,0.029610544987315537,3
505,2.5300000000000002,-7.409007590375793,-6.569045288566272,52.53393704502753,256.43642942695215,1.029606702560197,0.02931533947198038,3
506,2.535,-7.290269481787408,-2.9353051065850515,69.6423550169266,295.9075635290235,1.029600126590164,0.02888274612583243,3
507,2.54,-7.1737646615899155,-6.082189377515256,86.3811905721145,360.22984041782837,1.0295896469451087,0.028123907368773474,3
508,2.545,-7.059729030517192,-15.940134298396156,101.08508001009481,462.25953251347573,1.029529035964822,0.02680259892904091,3
509,2.5500000000000003,-6.948380313901803,-18.357146776896133,100.5802824338986,582.58305586253,1.0293635020435814,0.025182088781258508,3
510,2.555,-6.8399182935918175,-5.443157403470764,83.43975988503043,583.988960559132,1.0291206629641318,0.023940064077923977,3
511,2.56,-6.734525158854952,5.0600330352028635,66.20682029325428,455.1853252856256,1.0289378393001862,0.023214748577574232,3
512,2.565,-6.632365961593226,1.9898444526799466,45.50561566650433,336.419967542062,1.028848489863471,0.02290981905985587,3
513,2.57,-6.53358916146781,-5.794727870093894,31.41229462046273,234.18855665208943,1.0287944428409839,0.02283079536945086,3
514,2.575,-6.43832724699425,-11.953573387187397,28.67378704075395,169.83964732647786,1.0287516784274602,0.022830552588527103,3
515,2.58,-6.34669741927792,-16.524785211479482,29.79827670737734,148.54711741895738,1.0287129235729406,0.02285725935368046,3
516,2.585,-6.258802325785941,-20.556372282912307,32.74324918441396,149.21114621843472,1.0286740046587828,0.02288550614431452,3
517,2.59,-6.174730832364754,-24.71611750763912,36.7768820920407,160.00849467971193,1.028633070078059,0.022900644122604927,3
518,2.595,-6.094558822584927,-29.28825656807623,41.411403010995684,177.41019368640298,1.02859043307034,0.022894760597573362,3
519,2.6,-6.018350014402525,-34.276918432212064,46.16163460595902,200.0940696692925,1.0285501656712301,0.022865967046649054,3
520,2.605,-5.946156785048556,-39.4926472286442,50.4918919993319,226.23563144295338,1.0285220904788936,0.022820883684141407,3
521,2.61,-5.878020995976733,-44.6622581457997,53.89797673490722,252.61842753563948,1.0285209029925,0.022774319102931335,3
522,2.615,-5.8139748106001985,-49.54647962107572,56.04728729952285,275.2512610136071,1.028559046808509,0.022740259010806577,3
523,2.62,-5.7540414984178705,-53.95802802589818,56.83440109408908,291.33850323786567,1.028635376360858,0.02271887912364306,3
524,2.625,-5.698236219961076,-57.59657249088121,56.28166652537783,301.0127911769318,1.0287294495884967,0.022696434379393282,3
525,2.63,-5.646566787773947,-59.83556871691907,54.456475177535374,306.58287620904235,1.028811029095655,0.022667957680102397,3
526,2.6350000000000002,-5.599034399371463,-59.870913976878384,51.66687466368751,309.12540842782306,1.0288613872587575,0.02266043741375137,3
527,2.64,-5.555634338793562,-57.48211848064429,48.75540001260115,306.1368885937584,1.0288851045622511,0.022714547417400272,3
528,2.645,-5.516356643990657,-53.659125086492516,46.81710798732049,295.09011873459633,1.0288972362222981,0.022840844303470085,3
529,2.65,-5.481186737834429,-50.01958463253979,46.428050023000054,279.5653762032001,1.0289067600363013,0.023018165946343167,3
530,2.6550000000000002,-5.4501060210485415,-47.667298963960945,47.43818323801238,267.64856891887894,1.0289159695159242,0.0232218672285645,3
531,2.66,-5.423092425798233,-46.84188451857173,49.409889630511266,264.4763828343319,1.028924871343897,0.02343217887351666,3
532,2.665,-5.400120929067607,-47.237708674125464,51.90350368750356,270.28161758780055,1.0289315704025948,0.023627712001249444,3
533,2.67,-5.381164025291469,-48.293316715394084,54.42145859457445,283.46994686411443,1.0289307514331014,0.023781266290917296,3
534,2.6750000000000003,-5.366192157997679,-49.29718486340302,56.31868857362929,301.9054011126196,1.0289133919263755,0.023861483079340353,3
535,2.68,-5.355174110459501,-49.48349367075599,56.89952952405408,321.8106141583305,1.028870433459687,0.0238416668145124,3
536,2.685,-5.348077355558686,-48.23134646154223,55.71157940534986,337.19909168211984,1.0288007550390457,0.02371497961695526,3
537,2.69,-5.344868365222603,-45.282746016326996,52.85489470595931,341.8551973796344,1.0287159827867545,0.02350421539513941,3
538,2.695,-5.345512879926245,-40.79169820268844,49.04815001979358,333.00804265417855,1.0286338343762287,0.023251879972257652,3
539,2.7,-5.349976138845827,-35.15277472824129,45.39935666564758,313.28403086194703,1.0285663791815514,0.022996399950316732,3
540,2.705,-5.3582230713186645,-28.75933690486277,43.11909045906234,289.36762668873655,1.0285160872585872,0.022755454075102585,3
541,2.71,-5.370218450307382,-21.86591436980342,43.41578148134309,269.8063266577756,1.0284801803316552,0.022524758566642267,3
542,2.715,-5.385927008588718,-14.672377856425168,47.57870896561648,264.0094401597219,1.028455932485185,0.02228265381183867,3
543,2.72,-5.405313518391571,-7.849194678711342,57.01909347011542,280.60527322321366,1.0284426806931108,0.021985922922226578,3
544,2.725,-5.428342835198608,-3.8462845120805227,73.75809315415417,323.8597421512763,1.0284367278847744,0.021539519879515093,3
545,2.73,-5.454979906403957,-7.5090239052627865,92.75251684371135,396.3446725476721,1.0284119803158587,0.02073149248377368,3
546,2.735,-5.485189745489208,-18.118433841366592,107.77779656795951,511.6347097707043,1.0283070960990064,0.019325490465258936,3
547,2.74,-5.5189373723441895,-18.495851836014847,103.80321015583026,639.1436099895744,1.0280756580857144,0.017695469095035832,3
548,2.745,-5.556187720320735,-2.9019034054447985,83.50283725570416,612.5793260812158,1.0277893089436536,0.016531580226152323,3
549,2.75,-5.5969055105698,6.705320036691191,63.79546215498547,459.56858612737585,1.02760670144621,0.015892965279904483,3
550,2.755,-5.641055094177803,1.952803789435464,42.443836984852354,332.3428432688937,1.0275243159860405,0.015651076897983347,3
551,2.7600000000000002,-5.688600262589854,-5.992260438685392,29.615499975916823,224.73245569171755,1.027474236932152,0.015599211388312587,3
552,2.765,-5.739504026788567,-11.852103124409552,28.110769357957356,164.86253225229908,1.0274350773484975,0.015610016064169834,3
553,2.77,-5.7937283656904555,-16.235225791266746,29.701255630376156,148.95514250306337,1.0273994549184382,0.015641923306028673,3
554,2.775,-5.851233944230491,-20.250594807759583,33.004552326201456,152.94416159575385,1.027363500718117,0.015674392364152395,3
555,2.7800000000000002,-5.911979801632464,-24.551299662327594,37.38362314557769,166.20639984938853,1.0273255519327025,0.015695675265878686,3
556,2.785,-5.9759230104114005,-29.410135164740694,42.38794413393491,186.14255294670764,1.0272861837098786,0.01569884693892392,3
557,2.79,-6.043018306727772,-34.81759747748396,47.5205725582233,211.86442217960914,1.0272502293434096,0.015682125756087198,3
558,2.795,-6.113217692814849,-40.555684423090526,52.187726968203854,241.6082286778653,1.0272289451168817,0.01565184610749664,3
559,2.8000000000000003,-6.186470012333515,-46.31029883237561,55.79802352095263,271.7758106095944,1.0272384807475663,0.015621897965358697,3
560,2.805,-6.262720499676555,-51.80423254549733,57.93567586410311,297.65433779097094,1.0272907462105962,0.015603879450218905,3
561,2.81,-6.341910304449939,-56.80242403156859,58.432089872646905,315.920313132355,1.027380075124325,0.015594099447817053,3
562,2.815,-6.423975992605077,-60.86947556958113,57.25383950310857,326.8967541564444,1.0274791286091527,0.015577192957113314,3
563,2.82,-6.508849025986205,-63.09585868852234,54.46576234667523,333.37948310386037,1.0275549965657387,0.01555475081393318,3
564,2.825,-6.596455222393519,-62.432120582583515,50.597409278352615,335.8852218961837,1.0275954304925086,0.015564079208164407,3
565,2.83,-6.686714198647369,-58.87582611150645,46.96538078220362,330.2373483621838,1.027613637082524,0.01564160793916726,3
566,2.835,-6.779538799573302,-54.08973509956027,44.97217207076982,314.0887548541963,1.027625175344018,0.015780452874686227,3
567,2.84,-6.874834516312613,-50.14479916636331,45.029834331846324,294.6046142277874,1.0276351009784825,0.015952271857152547,3
568,2.845,-6.972498897898015,-48.05671426240128,46.655750695765185,282.82453235003,1.027643933690627,0.01613719393348498,3
569,2.85,-7.072420960617643,-47.747327998390375,49.19968414949295,283.2309662808089,1.0276514597779443,0.016320939978970203,3
570,2.855,-7.174480600319924,-48.62775726143857,52.0813530089946,294.1192475967059,1.0276551293083407,0.01648497297937057,3
571,2.86,-7.278548013482325,-49.9173839966998,54.64359185762606,312.5178464773906,1.0276479995230479,0.016603485572499035,3
572,2.865,-7.3844831335721315,-50.74029401769924,56.09392563261516,334.8651613978481,1.0276194943297712,0.016647157302054003,3
573,2.87,-7.492135089958513,-50.27334763119326,55.7214639172175,355.44536729331736,1.0275619387965635,0.016595056160284956,3
574,2.875,-7.601341697381094,-48.00413860623028,53.28705389018753,366.75520985424697,1.0274800052540747,0.016450570142317062,3
575,2.88,-7.711928984727234,-43.90876634977447,49.27523716105035,363.10467397747334,1.027391028303243,0.016245055375369702,3
576,2.8850000000000002,-7.823710772601565,-38.363426965945,44.765495900375726,344.5354754947899,1.0273125735541617,0.016019992932567617,3
577,2.89,-7.936488309867383,-31.858628922196917,41.065059913854576,317.03739741767384,1.0272519995442502,0.015803763264190616,3
578,2.895,-8.050049979977537,-24.740865829963937,39.46189446257572,289.81675550876787,1.0272076112924668,0.015602613394541066,3
579,2.9,-8.164171088466722,-17.14062319038467,41.25907713456103,273.4479404549587,1.0271749176843366,0.015404525703090144,3
580,2.9050000000000002,-8.278613743419118,-9.237054184156516,47.95600891863028,279.0459898192813,1.0271503968950366,0.015182111611470218,3
581,2.91,-8.393126841024044,-2.3004791496740182,65.23871766211943,314.66711662898945,1.0271293999707707,0.01487951677382313,3
582,2.915,-8.507446168454734,-0.801324727597347,86.47517003638497,382.0871070634814,1.027090898018634,0.014361412729677257,3
583,2.92,-8.621294636217334,-10.411160075079437,103.11658330827773,489.3148008862738,1.0269740125940556,0.013358937484443452,3
584,2.9250000000000003,-8.734382651784045,-20.548708843737728,110.66555278491565,651.3108179024224,1.026713865164241,0.011852993445952068,3
585,2.93,-8.846408645712609,-9.646985155193548,93.6420120255001,735.3571077943941,1.026335272394011,0.010581862159234253,3
586,2.935,-8.957059760532232,6.9862432546286755,75.29418662519898,589.3729217271401,1.0260286820782833,0.009836840982578778,3
587,2.94,-9.06601271141634,5.973033404404141,50.295192036840064,424.35875880366325,1.0258876245893753,0.009507348371847782,3
588,2.945,-9.172934826042964,-3.7405240165751152,32.14612236184743,287.2564139974859,1.0258172880567404,0.009423314548177427,3
589,2.95,-9.277485269049857,-11.249635476784004,25.70831890351987,194.49368471999367,1.025768582794858,0.009420886507671564,3
590,2.955,-9.379316454118474,-16.464230295744372,27.073999143319366,165.72761153702257,1.0257274902120024,0.009442595778349334,3
591,2.96,-9.478075643975222,-20.978581090077363,30.544846084068322,167.78169160586387,1.0256873389708403,0.009467002049361918,3
592,2.965,-9.573406735499546,-25.715730506448676,35.256398560788845,182.57910116753007,1.0256452671281906,0.009482145100095053,3
593,2.97,-9.664952223710575,-31.03293163939966,40.64565186601644,205.71093886034106,1.0256018685132677,0.00948074101134296,3
594,2.975,-9.752355334717429,-36.89838714445058,46.10353127755766,235.7754675356085,1.0255634359452732,0.0094610101559724,3
595,2.98,-9.835262313829077,-43.01314364325591,50.91416688035192,270.2831956286939,1.0255440980181705,0.009429631172236608,3
596,2.985,-9.913324851010426,-48.980778043846726,54.4083043746575,304.3795313537199,1.025562494912231,0.00939990201038226,3
597,2.99,-9.986202621839729,-54.49145615428232,56.19763137033548,332.11910266909615,1.0256290232054242,0.009380432249222791,3
598,2.995,-10.053565918179444,-59.3083912471883,56.22784623151224,350.02547638287984,1.0257312862562897,0.009364051311611851,3
